CATEGORY_CD|CATEGORY_NM|API_PATH|PARENT_CD|DEPTH_LEVEL|LAST_DEPTH_YN|COLLECTION_CYCLE|COLLECTION_TYPE
02000000000000|S&P Global(IHS)||00000000000000|01|N||
02010000000000|GTAS Forecasting||02000000000000|02|N||
02010100000000|Airborne Metric Tons||02010000000000|03|N||
02010101000000|Animal Products||02010100000000|04|N||
02010101010000|Animal originated products||02010101000000|05|Y|Y,Q|C
02010101020000|Aquatic invertebrates, other||02010101000000|05|Y|Y,Q|C
02010101030000|Beef, fresh or chilled||02010101000000|05|Y|Y,Q|C
02010101040000|Beef, frozen||02010101000000|05|Y|Y,Q|C
02010101050000|Birds' eggs||02010101000000|05|Y|Y,Q|C
02010101060000|Butter and cheese||02010101000000|05|Y|Y,Q|C
02010101070000|Crustaceans, frozen||02010101000000|05|Y|Y,Q|C
02010101080000|Crustaceans, live fresh or chilled||02010101000000|05|Y|Y,Q|C
02010101090000|Crustaceans, n.e.s., fresh, chilled or frozen||02010101000000|05|Y|Y,Q|C
02010101100000|Dairy produce; birds' eggs; natural honey; edible products of animal origin, n.e.s.||02010101000000|05|Y|Y,Q|C
02010101110000|Edible offal of bovine animals, swine, sheep, goats, horses etc., fresh or chilled||02010101000000|05|Y|Y,Q|C
02010101120000|Edible offal of bovine animals, swine, sheep, goats, horses etc., frozen||02010101000000|05|Y|Y,Q|C
02010101130000|Fish and crustaceans, molluscs and other aquatic invertebrates, n.e.s.||02010101000000|05|Y|Y,Q|C
02010101140000|Fish and seafood, prepared or preserved||02010101000000|05|Y|Y,Q|C
02010101150000|Fish fillets and other fish meat (whether or not minced), fresh or chilled||02010101000000|05|Y|Y,Q|C
02010101160000|Fish fillets and other fish meat (whether or not minced), frozen||02010101000000|05|Y|Y,Q|C
02010101170000|Fish fillets and other fish meat (whether or not minced), n.e.s., fresh,  chilled or frozen||02010101000000|05|Y|Y,Q|C
02010101180000|Fish, dried, salted, smoked or in brine and fish meal fit for human consumption||02010101000000|05|Y|Y,Q|C
02010101190000|Fish, fresh or chilled, excluding fish fillets and other fish meat without bones||02010101000000|05|Y|Y,Q|C
02010101200000|Fish, frozen, excl. fish fillets or fish meat without bones||02010101000000|05|Y|Y,Q|C
02010101210000|Fish, live||02010101000000|05|Y|Y,Q|C
02010101220000|Ice cream and edible ice||02010101000000|05|Y|Y,Q|C
02010101230000|Live animals||02010101000000|05|Y|Y,Q|C
02010101240000|Meat and fish products, not for human consumption; animal food, etc.||02010101000000|05|Y|Y,Q|C
02010101250000|Meat of horses, asses, mules or hinnies, fresh, chilled or frozen||02010101000000|05|Y|Y,Q|C
02010101260000|Meat of sheep or goats n.e.s., fresh, chilled or frozen||02010101000000|05|Y|Y,Q|C
02010101270000|Meat of sheep or goats, fresh or chilled||02010101000000|05|Y|Y,Q|C
02010101280000|Meat of sheep or goats, frozen||02010101000000|05|Y|Y,Q|C
02010101290000|Meat, prepared or preserved||02010101000000|05|Y|Y,Q|C
02010101300000|Milk, concentrated and whey||02010101000000|05|Y|Y,Q|C
02010101310000|Milk, cream, buttermilk||02010101000000|05|Y|Y,Q|C
02010101320000|Molluscs||02010101000000|05|Y|Y,Q|C
02010101330000|Other meat and edible meat offal, fresh, chilled or frozen||02010101000000|05|Y|Y,Q|C
02010101340000|Pork frozen||02010101000000|05|Y|Y,Q|C
02010101350000|Pork n.e.s., fresh, chilled or frozen||02010101000000|05|Y|Y,Q|C
02010101360000|Pork, fresh or chilled||02010101000000|05|Y|Y,Q|C
02010101370000|Poultry meat and edible offal of poultry, fresh or chilled||02010101000000|05|Y|Y,Q|C
02010101380000|Poultry meat and edible offal of poultry, frozen||02010101000000|05|Y|Y,Q|C
02010101390000|Poultry meat and edible offal of poultry, n.e.c., fresh, chilled or frozen||02010101000000|05|Y|Y,Q|C
02010102000000|Beverages and Oils||02010100000000|04|N||
02010102010000|Animal and vegetable oils, excl. soybean oil||02010102000000|05|Y|Y,Q|C
02010102020000|Beer, cider, fermented beverages||02010102000000|05|Y|Y,Q|C
02010102030000|Beverages, spirits and vinegar, n.e.s.||02010102000000|05|Y|Y,Q|C
02010102040000|Grape alcoholic beverages, incl. wine||02010102000000|05|N||
02010102040100|2204 Wine of fresh grapes, including fortified wines; grape must (having an alcoholic strength by volume exceeding 0.5% vol.) nesoi||02010102040000|06|Y|Y,Q|C
02010102040200|2205 Vermouth and other wine of fresh grapes flavored with plants or aromatic substances||02010102040000|06|Y|Y,Q|C
02010102050000|Palm, coconut and palm kernel oil||02010102000000|05|Y|Y,Q|C
02010102060000|Soybean oil||02010102000000|05|Y|Y,Q|C
02010102070000|Spirits, liqueurs and other spirituous beverages||02010102000000|05|N||
02010102070100|2207 Ethyl alcohol, undenatured, of an alcoholic strength by volume of 80% vol. or higher; ethyl alcohol and other spirits, denatured, of any strength||02010102070000|06|Y|Y,Q|C
02010102070200|2208 Ethyl alcohol, undenatured, of an alcoholic strength by volume of under 80% vol.; spirits, liqueurs and other spirituous beverages||02010102070000|06|Y|Y,Q|C
02010102080000|Water, mineral and aerated water||02010102000000|05|N||
02010102080100|2201 Waters, including natural or artificial mineral waters and aerated waters, not containing added sweetening nor flavored; ice and snow||02010102080000|06|Y|Y,Q|C
02010102080200|2202 Waters, including mineral waters and aerated waters, containing added sweetening or flavored, and other nonalcoholic beverages nesoi||02010102080000|06|Y|Y,Q|C
02010103000000|Chemicals and Related Products||02010100000000|04|N||
02010103010000|Antibiotics||02010103000000|05|Y|Y,Q|C
02010103020000|Chemical elements||02010103000000|05|Y|Y,Q|C
02010103030000|Chemical products||02010103000000|05|Y|Y,Q|C
02010103040000|Dental hygiene, hair, and shaving preparations||02010103000000|05|Y|Y,Q|C
02010103050000|Essential oils, perfumes, and beauty preparations||02010103000000|05|Y|Y,Q|C
02010103060000|Fertilizers||02010103000000|05|N||
02010103060100|3100 Fertilizers, n.e.s.||02010103060000|06|Y|Y,Q|C
02010103060200|3101 Animal or vegetable fertilizers, including mixed or chemically treated; fertilizers made by mixing or chemically treating animal or vegetable products||02010103060000|06|Y|Y,Q|C
02010103060300|3102 Mineral or chemical fertilizers, nitrogenous||02010103060000|06|Y|Y,Q|C
02010103060400|3103 Mineral or chemical fertilizers, phosphatic||02010103060000|06|Y|Y,Q|C
02010103060500|3104 Mineral or chemical fertilizers, potassic||02010103060000|06|Y|Y,Q|C
02010103060600|3105 Mineral or chemical fertilizers with two of the three fertilizer elements; fertilizers nesoi; fertilizers in packs etc. not over 10 kg gross weight||02010103060000|06|Y|Y,Q|C
02010103070000|Inorganic chemical compounds||02010103000000|05|Y|Y,Q|C
02010103080000|Insecticides, rodenticides, fungicides, herbicides, antisprouting products||02010103000000|05|Y|Y,Q|C
02010103090000|Man-made staple fibres, n.e.s.||02010103000000|05|Y|Y,Q|C
02010103100000|Natural gums, lac, resins||02010103000000|05|Y|Y,Q|C
02010103110000|Natural rubber||02010103000000|05|Y|Y,Q|C
02010103120000|Organic chemicals||02010103000000|05|Y|Y,Q|C
02010103130000|Paint, varnishes, lacquers and inks||02010103000000|05|Y|Y,Q|C
02010103140000|Pharmaceutical goods||02010103000000|05|Y|Y,Q|C
02010103150000|Plastics and articles thereof||02010103000000|05|Y|Y,Q|C
02010103160000|Plastics in primary forms||02010103000000|05|Y|Y,Q|C
02010103170000|Rubber and articles thereof||02010103000000|05|Y|Y,Q|C
02010103180000|Rubber articles; waste and scrap of rubber||02010103000000|05|Y|Y,Q|C
02010103190000|Rubber tyres||02010103000000|05|Y|Y,Q|C
02010103200000|Soap and detergents||02010103000000|05|Y|Y,Q|C
02010103210000|Synthetic and artificial filament tow and staple fibres||02010103000000|05|Y|Y,Q|C
02010103220000|Synthetic and artificial filaments||02010103000000|05|Y|Y,Q|C
02010103230000|Waxes, polishes and creams, modeling pastes||02010103000000|05|Y|Y,Q|C
02010104000000|Computers, Office, Communications, and Professional Equipment||02010100000000|04|N||
02010104010000|Medical instruments, appliances and diagnostic apparatus||02010104000000|05|Y|Y,Q|C
02010104020000|Office machines and parts||02010104000000|05|Y|Y,Q|C
02010104030000|Optical and measuring equipment, meters and counters||02010104000000|05|Y|Y,Q|C
02010104040000|Other communications equipment||02010104000000|05|Y|Y,Q|C
02010104050000|Photographic or cinematographic goods||02010104000000|05|Y|Y,Q|C
02010104060000|Photographic, photocopying and optical goods||02010104000000|05|Y|Y,Q|C
02010104070000|Radio and tv||02010104000000|05|Y|Y,Q|C
02010104080000|Telephones, microphones, etc.||02010104000000|05|Y|Y,Q|C
02010105000000|Energy and Mining||02010100000000|04|N||
02010105010000|Bitumen and asphalt||02010105000000|05|Y|Y,Q|C
02010105020000|Coal and coke||02010105000000|05|Y|Y,Q|C
02010105030000|Crude oil||02010105000000|05|Y|Y,Q|C
02010105040000|Diamonds, precious stones, pearls, and articles thereof||02010105000000|05|Y|Y,Q|C
02010105050000|Iron ores and concentrates||02010105000000|05|Y|Y,Q|C
02010105060000|Manganese ores and concentrates||02010105000000|05|Y|Y,Q|C
02010105070000|Marble and granite||02010105000000|05|Y|Y,Q|C
02010105080000|Mineral fuels, mineral oils and products of their distillation; bituminous substances; mineral waxes, n.e.s.||02010105000000|05|Y|Y,Q|C
02010105090000|Mineral tars and petroleum heavy ends, incl. bitumen; petroleum jelly||02010105000000|05|Y|Y,Q|C
02010105100000|Natural gas, petroleum gases and gaseous hydrocarbons||02010105000000|05|Y|Y,Q|C
02010105110000|Non-ferrous ores and concentrates, excl manganese ores||02010105000000|05|Y|Y,Q|C
02010105120000|Ores, slag and ash, n.e.s.||02010105000000|05|Y|Y,Q|C
02010105130000|Refined Petroleum Products||02010105000000|05|Y|Y,Q|C
02010105140000|Salt, sulphur, earths, plastering materials, lime and cement||02010105000000|05|Y|Y,Q|C
02010105150000|Salt; sulphur; earths, stone; plastering materials, lime and cement||02010105000000|05|Y|Y,Q|C
02010105160000|Sands, pebbles, gravel and crushed stone||02010105000000|05|Y|Y,Q|C
02010105170000|Slag, dross, ash||02010105000000|05|Y|Y,Q|C
02010106000000|Glass and Non-Metallic Products||02010100000000|04|N||
02010106010000|Articles of concrete, cement and plaster||02010106000000|05|Y|Y,Q|C
02010106020000|Building stone, worked and non-metallic mineral products, n.e.s.||02010106000000|05|Y|Y,Q|C
02010106030000|Ceramic products||02010106000000|05|Y|Y,Q|C
02010106040000|Glass and glassware||02010106000000|05|Y|Y,Q|C
02010107000000|Machinery and Electrical Equipment||02010100000000|04|N||
02010107010000|Agricultural and food machinery||02010107000000|05|Y|Y,Q|C
02010107020000|Bearings and gears||02010107000000|05|Y|Y,Q|C
02010107030000|Boilers and turbines, excl. aircraft and vehicle engines||02010107000000|05|Y|Y,Q|C
02010107040000|Electric engines, generators and transformers||02010107000000|05|Y|Y,Q|C
02010107050000|Electric lamps and lighting equipment||02010107000000|05|Y|Y,Q|C
02010107060000|Electrical equipment, n.e.s.||02010107000000|05|Y|Y,Q|C
02010107070000|Electricity distribution and control apparatus||02010107000000|05|Y|Y,Q|C
02010107080000|Electromechanical and pneumatic hand tools||02010107000000|05|Y|Y,Q|C
02010107090000|Electronic valves, tubes, semiconductors and other electronic components||02010107000000|05|Y|Y,Q|C
02010107100000|Engines and engine parts; incl. aircraft engines||02010107000000|05|Y|Y,Q|C
02010107110000|Farm equipment and earth moving machinery||02010107000000|05|Y|Y,Q|C
02010107120000|Filtering machinery, air pumps, fans, etc.||02010107000000|05|Y|Y,Q|C
02010107130000|General industrial machinery, n.e.s.||02010107000000|05|Y|Y,Q|C
02010107140000|Heating and cooling equipment||02010107000000|05|Y|Y,Q|C
02010107150000|Household appliances||02010107000000|05|Y|Y,Q|C
02010107160000|Industrial ovens, furnaces and furnace burners; non-electric||02010107000000|05|Y|Y,Q|C
02010107170000|Insulated wire and cable; accumulators and batteries; battery waste||02010107000000|05|Y|Y,Q|C
02010107180000|Liquid pumps||02010107000000|05|Y|Y,Q|C
02010107190000|Machine tools and parts||02010107000000|05|Y|Y,Q|C
02010107200000|Machinery and equipment for mining and construction, n.e.s.||02010107000000|05|Y|Y,Q|C
02010107210000|Machinery for pulp, paper and printing industries||02010107000000|05|Y|Y,Q|C
02010107220000|Metallurgical machinery and equipment||02010107000000|05|Y|Y,Q|C
02010107230000|Refrigerators and dishwashing machines, household-type||02010107000000|05|Y|Y,Q|C
02010107240000|Special industrial machinery, n.e.s.||02010107000000|05|Y|Y,Q|C
02010107250000|Tools, implements, cutlery, spoons and forks, of base metal; parts thereof, of base metal||02010107000000|05|Y|Y,Q|C
02010107260000|Washing machines, laundry equipment, textile cleaning||02010107000000|05|Y|Y,Q|C
02010108000000|Metals and Metal Products||02010100000000|04|N||
02010108010000|Albuminoidal substances; modified starches; glues; enzymes||02010108000000|05|Y|Y,Q|C
02010108020000|Aluminium and articles thereof||02010108000000|05|Y|Y,Q|C
02010108030000|Aluminium structures, tanks and containers||02010108000000|05|Y|Y,Q|C
02010108040000|Aluminium waste and scrap||02010108000000|05|Y|Y,Q|C
02010108050000|Basic iron and steel||02010108000000|05|Y|Y,Q|C
02010108060000|Copper and articles thereof||02010108000000|05|Y|Y,Q|C
02010108070000|Copper waste and scrap||02010108000000|05|Y|Y,Q|C
02010108080000|Ferrous waste and scrap||02010108000000|05|Y|Y,Q|C
02010108090000|Flat-rolled products of iron and steel||02010108000000|05|Y|Y,Q|C
02010108100000|Iron and steel articles||02010108000000|05|Y|Y,Q|C
02010108110000|Iron and steel structures, reservoirs, and tanks||02010108000000|05|Y|Y,Q|C
02010108120000|Iron and steel, n.e.s.||02010108000000|05|Y|Y,Q|C
02010108130000|Lead and articles thereof||02010108000000|05|Y|Y,Q|C
02010108140000|Lead waste and scrap||02010108000000|05|Y|Y,Q|C
02010108150000|Metal products; misc base metal products||02010108000000|05|Y|Y,Q|C
02010108160000|Nickel and articles thereof||02010108000000|05|Y|Y,Q|C
02010108170000|Nickel waste and scrap||02010108000000|05|Y|Y,Q|C
02010108180000|Other non-ferrous metals and articles thereof||02010108000000|05|Y|Y,Q|C
02010108190000|Precious metals||02010108000000|05|Y|Y,Q|C
02010108200000|Tin and articles thereof||02010108000000|05|Y|Y,Q|C
02010108210000|Tin waste and scrap||02010108000000|05|Y|Y,Q|C
02010108220000|Zinc and articles thereof||02010108000000|05|Y|Y,Q|C
02010108230000|Zinc waste and scrap||02010108000000|05|Y|Y,Q|C
02010109000000|Miscellaneous||02010100000000|04|N||
02010109010000|Arms and ammunition; parts and accessories thereof||02010109000000|05|Y|Y,Q|C
02010109020000|Baby carriages, strollers and carriages for disabled persons||02010109000000|05|Y|Y,Q|C
02010109030000|Cigarettes and cigars||02010109000000|05|Y|Y,Q|C
02010109040000|Coins||02010109000000|05|Y|Y,Q|C
02010109050000|Containers||02010109000000|05|Y|Y,Q|C
02010109060000|Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations||02010109000000|05|Y|Y,Q|C
02010109070000|Feathers and down, prepared; and articles made of feather or of down; artificial flowers; articles of human hair||02010109000000|05|Y|Y,Q|C
02010109080000|Furniture, incl. mattress supports and articles of bedding; prefabricated buildings||02010109000000|05|Y|Y,Q|C
02010109090000|Goods not classified by kind||02010109000000|05|Y|Y,Q|C
02010109100000|Jewelry and precious metal articles||02010109000000|05|Y|Y,Q|C
02010109110000|Manufactures of straw, esparto or other plaiting materials; basketware and wickerwork||02010109000000|05|Y|Y,Q|C
02010109120000|Miscellaneous manufactured articles||02010109000000|05|Y|Y,Q|C
02010109130000|Musical instruments; parts and accessories of such articles||02010109000000|05|Y|Y,Q|C
02010109140000|Parachutes||02010109000000|05|Y|Y,Q|C
02010109150000|Tanks and other armored fighting vehicles||02010109000000|05|Y|Y,Q|C
02010109160000|Toys, games and sports requisites; parts and accessories thereof||02010109000000|05|Y|Y,Q|C
02010109170000|Umbrellas, sun umbrellas, walking-sticks, seat sticks, whips, riding crops; and parts thereof||02010109000000|05|Y|Y,Q|C
02010109180000|Watches and clocks||02010109000000|05|Y|Y,Q|C
02010109190000|Works of art; collectors' pieces and antiques||02010109000000|05|Y|Y,Q|C
02010110000000|Textiles, Leather, and Apparel||02010100000000|04|N||
02010110010000|Apparel and clothing accessories; knitted or crocheted||02010110000000|05|Y|Y,Q|C
02010110020000|Apparel and clothing accessories; not knitted or crocheted||02010110000000|05|Y|Y,Q|C
02010110030000|Articles of leather||02010110000000|05|Y|Y,Q|C
02010110040000|Carpets and other textile floor coverings||02010110000000|05|Y|Y,Q|C
02010110050000|Fabrics; knitted or crocheted||02010110000000|05|Y|Y,Q|C
02010110060000|Footwear; gaiters and the like; parts of such articles||02010110000000|05|Y|Y,Q|C
02010110070000|Furskins and artificial fur; manufactures thereof||02010110000000|05|Y|Y,Q|C
02010110080000|Headgear and parts thereof||02010110000000|05|Y|Y,Q|C
02010110090000|Household linens, blankets, curtains and pillows||02010110000000|05|Y|Y,Q|C
02010110100000|Leather, raw hides and skins||02010110000000|05|Y|Y,Q|C
02010110110000|Raw silk, silkworm cocoons and silk waste||02010110000000|05|Y|Y,Q|C
02010110120000|Silk yarn||02010110000000|05|Y|Y,Q|C
02010110130000|Special woven fabrics and other fabrics||02010110000000|05|Y|Y,Q|C
02010110140000|Textile fabrics, impregnated or laminated; suitable for industrial use||02010110000000|05|Y|Y,Q|C
02010110150000|Textiles, made up articles; sets; worn clothing and worn textile articles; rags||02010110000000|05|Y|Y,Q|C
02010110160000|Wadding, felt and nonwovens, special yarns; twine, cordage, ropes and cables||02010110000000|05|Y|Y,Q|C
02010110170000|Wool, fine or coarse animal hair; horsehair yarn and woven fabric||02010110000000|05|Y|Y,Q|C
02010110180000|Worn clothing and cloth waste||02010110000000|05|Y|Y,Q|C
02010110190000|Woven fabrics of cotton||02010110000000|05|Y|Y,Q|C
02010110200000|Woven fabrics of flax, jute and vegetable textile fibres||02010110000000|05|Y|Y,Q|C
02010110210000|Woven fabrics of silk and silk waste||02010110000000|05|Y|Y,Q|C
02010110220000|Woven fabrics of synthetic and artificial filament yarn||02010110000000|05|Y|Y,Q|C
02010110230000|Woven fabrics of synthetic staple fibres||02010110000000|05|Y|Y,Q|C
02010110240000|Woven fabrics of wool and animal hair||02010110000000|05|Y|Y,Q|C
02010110250000|Yarn of flax, jute and vegetable textile fibres||02010110000000|05|Y|Y,Q|C
02010110260000|Yarn of manmade filaments||02010110000000|05|Y|Y,Q|C
02010110270000|Yarn of manmade staple fibres||02010110000000|05|Y|Y,Q|C
02010110280000|Yarn of wool and animal hair||02010110000000|05|Y|Y,Q|C
02010111000000|Transportation Equipment and Parts||02010100000000|04|N||
02010111010000|Aircraft and parts||02010111000000|05|Y|Y,Q|C
02010111020000|Locomotives and other self-propelled railroad equipment||02010111000000|05|Y|Y,Q|C
02010111030000|Motor vehicle parts||02010111000000|05|Y|Y,Q|C
02010111040000|Motor vehicles, tractors and works trucks||02010111000000|05|N||
02010111040100|8700 Vehicles; other than railway or tramway rolling stock, and parts and accessories thereof, n.e.s.||02010111040000|06|Y|Y,Q|C
02010111040200|8701 Tractors (other than works trucks of heading 8709)||02010111040000|06|Y|Y,Q|C
02010111040300|8702 Motor vehicles for the transport of ten or more persons, including the driver||02010111040000|06|Y|Y,Q|C
02010111040400|8703 Motor cars and other motor vehicles designed to transport people (other than public-transport type), including station wagons and racing cars||02010111040000|06|Y|Y,Q|C
02010111040500|8704 Motor vehicles for the transport of goods||02010111040000|06|Y|Y,Q|C
02010111040600|8705 Special purpose motor vehicles, nesoi, including wreckers, mobile cranes, fire fighting vehicles, concrete mixers, mobile workshops, etc.||02010111040000|06|Y|Y,Q|C
02010111040700|8706 Chassis fitted with engines for tractors, motor vehicles for passengers, goods transport vehicles and special purpose motor vehicles||02010111040000|06|Y|Y,Q|C
02010111040800|8709 Works trucks, self-propelled, not fitted with lifting or handling equipment; tractors used on railway station platforms; parts thereof||02010111040000|06|Y|Y,Q|C
02010111050000|Motorcycles, bicycles and parts thereof||02010111000000|05|Y|Y,Q|C
02010111060000|Railroad equipment, not self-propelled and parts||02010111000000|05|Y|Y,Q|C
02010111070000|Railway, tramway locomotives, rolling-stock and parts thereof; railway or tramway track fixtures and fittings and parts thereof; mechanical (including electro-mechanical) traffic signalling equipment of all kinds, n.e.s.||02010111000000|05|Y|Y,Q|C
02010111080000|Shipbuilding and repairing||02010111000000|05|Y|Y,Q|C
02010111090000|Trailers and semi-trailers; other vehicles, not mechanically propelled; and parts thereof||02010111000000|05|Y|Y,Q|C
02010112000000|Vegetable Products||02010100000000|04|N||
02010112010000|Apples, pears, apricots, cherries, peaches and plums||02010112000000|05|Y|Y,Q|C
02010112020000|Bananas||02010112000000|05|Y|Y,Q|C
02010112030000|Cane and beet sugar, molasses||02010112000000|05|Y|Y,Q|C
02010112040000|Cauliflower, broccoli, cabbages and lettuce, fresh or chilled||02010112000000|05|N||
02010112040100|0704 Cabbages, cauliflower, kohlrabi, kale and similar edible brassicas, fresh or chilled||02010112040000|06|Y|Y,Q|C
02010112040200|0705 Lettuce (lactuca sativa) and chicory (cichorium spp.), fresh or chilled||02010112040000|06|Y|Y,Q|C
02010112050000|Citrus fruit||02010112000000|05|Y|Y,Q|C
02010112060000|Cocoa and cocoa preparations||02010112000000|05|Y|Y,Q|C
02010112070000|Coffee||02010112000000|05|Y|Y,Q|C
02010112080000|Coffee, tea, maté and spices, n.e.s.||02010112000000|05|Y|Y,Q|C
02010112090000|Corn||02010112000000|05|Y|Y,Q|C
02010112100000|Cotton and cotton waste||02010112000000|05|Y|Y,Q|C
02010112110000|Cotton yarn||02010112000000|05|Y|Y,Q|C
02010112120000|Cut flowers and buds, foliage, branches, grasses etc||02010112000000|05|Y|Y,Q|C
02010112130000|Dates, figs, pineapples, avocados, guavas, mangoes and mangosteens||02010112000000|05|Y|Y,Q|C
02010112140000|Food industry residues and wastes||02010112000000|05|Y|Y,Q|C
02010112150000|Food preparations of flour, meal, pasta, bread etc||02010112000000|05|Y|Y,Q|C
02010112160000|Food preparations, yeasts, sauces, soups and extracts||02010112000000|05|Y|Y,Q|C
02010112170000|Fruits and nuts, frozen||02010112000000|05|Y|Y,Q|C
02010112180000|Fruits, dried||02010112000000|05|Y|Y,Q|C
02010112190000|Grapes||02010112000000|05|Y|Y,Q|C
02010112200000|Industrial or medicinal plants; straw and fodder||02010112000000|05|Y|Y,Q|C
02010112210000|Jams, jellies, marmalades and fruit purees||02010112000000|05|Y|Y,Q|C
02010112220000|Leguminous and other vegetables, dried||02010112000000|05|Y|Y,Q|C
02010112230000|Live plants, bulbs, tubers etc||02010112000000|05|Y|Y,Q|C
02010112240000|Melons (including watermelons) and papayas (papaws)||02010112000000|05|Y|Y,Q|C
02010112250000|Natural honey||02010112000000|05|Y|Y,Q|C
02010112260000|Nuts, fresh or dried||02010112000000|05|Y|Y,Q|C
02010112270000|Oil seeds and oleaginous fruits||02010112000000|05|Y|Y,Q|C
02010112280000|Onions, garlic, leeks, leguminous vegetables, other vegetables, fresh and chilled||02010112000000|05|Y|Y,Q|C
02010112290000|Other fresh fruits||02010112000000|05|Y|Y,Q|C
02010112300000|Other grains and cereals, incl. rye, barley, oats||02010112000000|05|N||
02010112300100|1000 Cereals, n.e.s.||02010112300000|06|Y|Y,Q|C
02010112300200|1002 Rye||02010112300000|06|Y|Y,Q|C
02010112300300|1003 Barley||02010112300000|06|Y|Y,Q|C
02010112300400|1004 Oats||02010112300000|06|Y|Y,Q|C
02010112310000|Pepper, vanilla, other spices, incl ginger, saffron, turmeric etc||02010112000000|05|Y|Y,Q|C
02010112320000|Potatoes, carrots, beets and radishes, fresh or chilled||02010112000000|05|N||
02010112320100|0701 Potatoes (other than sweet potatoes), fresh or chilled||02010112320000|06|Y|Y,Q|C
02010112320200|0706 Carrots, turnips, salad beets, salsify, radishes and similar edible roots, fresh or chilled||02010112320000|06|Y|Y,Q|C
02010112330000|Preparations of vegetables, fruit, nuts or other parts of plants||02010112000000|05|Y|Y,Q|C
02010112340000|Rice||02010112000000|05|Y|Y,Q|C
02010112350000|Seeds, fruits and spores for sowing||02010112000000|05|Y|Y,Q|C
02010112360000|Soybeans||02010112000000|05|Y|Y,Q|C
02010112370000|Sugar confectionery||02010112000000|05|Y|Y,Q|C
02010112380000|Sunflower seeds, rapeseed and colza seeds||02010112000000|05|Y|Y,Q|C
02010112390000|Tea||02010112000000|05|Y|Y,Q|C
02010112400000|Tobacco and tobacco refuse||02010112000000|05|Y|Y,Q|C
02010112410000|Tomatoes, cucumbers and gherkins, fresh and chilled||02010112000000|05|N||
02010112410100|0702 Tomatoes, fresh or chilled||02010112410000|06|Y|Y,Q|C
02010112410200|0707 Cucumbers and gherkins, fresh or chilled||02010112410000|06|Y|Y,Q|C
02010112420000|Vegetable plaiting materials; vegetable products not elsewhere specified or included||02010112000000|05|Y|Y,Q|C
02010112430000|Vegetable textile fibres; paper yarn and woven fabrics of paper yarn||02010112000000|05|Y|Y,Q|C
02010112440000|Vegetables and certain roots and tubers; edible, n.e.s.||02010112000000|05|Y|Y,Q|C
02010112450000|Vegetables, frozen||02010112000000|05|Y|Y,Q|C
02010112460000|Vinegar||02010112000000|05|Y|Y,Q|C
02010112470000|Wheat||02010112000000|05|Y|Y,Q|C
02010112480000|Wheat and cereal flour, products and malt||02010112000000|05|Y|Y,Q|C
02010113000000|Wood, Paper and Related Products||02010100000000|04|N||
02010113010000|Books, periodicals, and maps||02010113000000|05|Y|Y,Q|C
02010113020000|Builders' joinery and carpentry of wood; wooden containers||02010113000000|05|Y|Y,Q|C
02010113030000|Natural cork, incl. articles of cork, waste cork and crushed or ground cork||02010113000000|05|Y|Y,Q|C
02010113040000|Newsprint and uncoated paper and paperboard excl. printing paper||02010113000000|05|Y|Y,Q|C
02010113050000|Other paper and paperboard||02010113000000|05|Y|Y,Q|C
02010113060000|Other wood products, n.e.s.||02010113000000|05|Y|Y,Q|C
02010113070000|Paper and paperboard packing and other articles||02010113000000|05|Y|Y,Q|C
02010113080000|Paper and paperboard; articles of paper pulp, of paper or paperboard, n.e.s.||02010113000000|05|Y|Y,Q|C
02010113090000|Paper stationery excl. printing paper||02010113000000|05|Y|Y,Q|C
02010113100000|Postcards, calendars, and other printed materials||02010113000000|05|Y|Y,Q|C
02010113110000|Printing and writing paper||02010113000000|05|Y|Y,Q|C
02010113120000|Pulp||02010113000000|05|Y|Y,Q|C
02010113130000|Veneer, plywood, particle board, etc.||02010113000000|05|Y|Y,Q|C
02010113140000|Waste and scrap of paper or paperboard||02010113000000|05|Y|Y,Q|C
02010113150000|Wood charcoal||02010113000000|05|Y|Y,Q|C
02010113160000|Wood sleepers for railway and tramways||02010113000000|05|Y|Y,Q|C
02010113170000|Wood, incl. fuel wood||02010113000000|05|Y|Y,Q|C
02010200000000|Seaborne Metric Tons||02010000000000|03|N||
02010201000000|Animal Products||02010200000000|04|N||
02010201010000|Animal originated products||02010201000000|05|Y|Y,Q|C
02010201020000|Aquatic invertebrates, other||02010201000000|05|Y|Y,Q|C
02010201030000|Beef, fresh or chilled||02010201000000|05|Y|Y,Q|C
02010201040000|Beef, frozen||02010201000000|05|Y|Y,Q|C
02010201050000|Birds' eggs||02010201000000|05|Y|Y,Q|C
02010201060000|Butter and cheese||02010201000000|05|Y|Y,Q|C
02010201070000|Crustaceans, frozen||02010201000000|05|Y|Y,Q|C
02010201080000|Crustaceans, live fresh or chilled||02010201000000|05|Y|Y,Q|C
02010201090000|Crustaceans, n.e.s., fresh, chilled or frozen||02010201000000|05|Y|Y,Q|C
02010201100000|Dairy produce; birds' eggs; natural honey; edible products of animal origin, n.e.s.||02010201000000|05|Y|Y,Q|C
02010201110000|Edible offal of bovine animals, swine, sheep, goats, horses etc., fresh or chilled||02010201000000|05|Y|Y,Q|C
