CATEGORY_CD|CATEGORY_NM|API_PATH|PARENT_CD|DEPTH_LEVEL|LAST_DEPTH_YN|COLLECTION_CYCLE|COLLECTION_TYPE
03020107020300|40-59,999 Cu. M. LNG Fleet Development||03020107020000|06|Y|Y,Q,M|C
03020107020400|60-99,999 Cu. M. LNG Fleet Development||03020107020000|06|Y|Y,Q,M|C
03020107030000|LNG <40K Cu. M.||03020107000000|05|N||
03020107030100|<40K Cu. M. LNG Fleet Development||03020107030000|06|Y|Y,Q,M|C
03020107040000|Engine Type||03020107000000|05|N||
03020107040100|Steam Turbine||03020107040000|06|N||
03020107040101|Fleet > LNG > Steam Turbine||03020107040100|07|Y|Y,Q,M|C
03020107040200|2-Stroke Single Fuel||03020107040000|06|N||
03020107040201|Fleet > LNG > 2-Stroke Single Fuel||03020107040200|07|Y|Y,Q,M|C
03020107040300|4-Stroke Single Fuel||03020107040000|06|N||
03020107040301|Fleet > LNG > 4-Stroke Single Fuel||03020107040300|07|Y|Y,Q,M|C
03020107040400|4-Stroke Dual Fuel||03020107040000|06|N||
03020107040401|Fleet > LNG > 4-Stroke Dual Fuel||03020107040400|07|Y|Y,Q,M|C
03020107040500|Dual fuel Diesel Electric||03020107040000|06|N||
03020107040501|Fleet > LNG > Dual Fuel Diesel Electric||03020107040500|07|Y|Y,Q,M|C
03020107040600|2-Stroke Dual Fuel (High Pressure)||03020107040000|06|N||
03020107040601|Fleet > LNG > 2-Stroke Dual Fuel (High Pressure)||03020107040600|07|Y|Y,Q,M|C
03020107040700|2-Stroke Dual Fuel (Low Pressure)||03020107040000|06|N||
03020107040701|Fleet > LNG > 2-Stroke Dual Fuel (Low Pressure)||03020107040700|07|Y|Y,Q,M|C
03020107040800|Diesel Electric||03020107040000|06|N||
03020107040801|Fleet > LNG > Diesel Electric||03020107040800|07|Y|Y,Q,M|C
03020107050000|FSRU||03020107000000|05|N||
03020107050100|FSRU Fleet Development||03020107050000|06|Y|Y,Q,M|C
03020108000000|LPG||03020100000000|04|N||
03020108010000|LPG General||03020108000000|05|N||
03020108010100|LPG Fleet Growth||03020108010000|06|Y|Y,Q,M|C
03020108010200|Total LPG Fleet Development||03020108010000|06|Y|Y,Q,M|C
03020108020000|LPG 65K+ Cu. M.||03020108000000|05|N||
03020108020100|65,000+ Cu. M. LPG Fleet Development||03020108020000|06|Y|Y,Q,M|C
03020108020200|65,000+ Cu. M. LPG Fleet Growth||03020108020000|06|Y|Y,Q,M|C
03020108030000|LPG 45K-65K Cu. M.||03020108000000|05|N||
03020108030100|45-64,999 Cu. M. LPG Fleet Development||03020108030000|06|Y|Y,Q,M|C
03020108030200|45-64,999 Cu. M. LPG Fleet Growth||03020108030000|06|Y|Y,Q,M|C
03020108040000|LPG 20K-45K Cu. M.||03020108000000|05|N||
03020108040100|20-44,999 Cu. M. LPG Fleet Development||03020108040000|06|Y|Y,Q,M|C
03020108040200|20-44,999 Cu. M. LPG Fleet Growth||03020108040000|06|Y|Y,Q,M|C
03020108050000|LPG 5K-20K Cu. M.||03020108000000|05|N||
03020108050100|5-20,000 Cu. M. LPG Fleet Development||03020108050000|06|Y|Y,Q,M|C
03020108060000|LPG <5K Cu. M.||03020108000000|05|N||
03020108060100|<5,000 Cu. M. LPG Fleet Development||03020108060000|06|Y|Y,Q,M|C
03020109000000|Containerships||03020100000000|04|N||
03020109010000|Containerships General||03020109000000|05|N||
03020109010100|Total Containerships - % Idle/Laid Up/Scrubber Retrofit||03020109010000|06|Y|Y,Q,M|C
03020109010200|Containership <3,000 TEU Fleet Growth||03020109010000|06|Y|Y,Q,M|C
03020109010300|Containership 3,000-7,999 TEU Fleet Growth||03020109010000|06|Y|Y,Q,M|C
03020109010400|Containership 8,000 + TEU Fleet Development||03020109010000|06|Y|Y,Q,M|C
03020109010500|Containership 8,000+ TEU Fleet Growth||03020109010000|06|Y|Y,Q,M|C
03020109010600|Containership 8,000-16,999 TEU Fleet Development||03020109010000|06|Y|Y,Q,M|C
03020109010700|Containership 8,000-16,999 TEU Fleet Growth||03020109010000|06|Y|Y,Q,M|C
03020109010800|Containership Fleet Growth||03020109010000|06|Y|Y,Q,M|C
03020109010900|Total Containership Charter Owner Fleet Development||03020109010000|06|Y|Y,Q,M|C
03020109011000|Total Containership Fleet Development||03020109010000|06|Y|Y,Q,M|C
03020109011100|Total Containership Operator Owner Fleet Development||03020109010000|06|Y|Y,Q,M|C
03020109011200|Neo-Panamax Containership 12,000-16,999 TEU Fleet Growth||03020109010000|06|Y|Y,Q,M|C
03020109011300|Neo-Panamax Containership 8,000-11,999 TEU Fleet Growth||03020109010000|06|Y|Y,Q,M|C
03020109020000|Post-Panamax 17,000+ TEU||03020109000000|05|N||
03020109020100|17,000+ TEU Containership Fleet Growth||03020109020000|06|Y|Y,Q,M|C
03020109030000|Post-Panamax 17,001+ TEU||03020109000000|05|N||
03020109030100|Post-Panamax Containership 15,000+ TEU Fleet Development||03020109030000|06|Y|Y,Q,M|C
03020109040000|Post-Panamax 17,002+ TEU||03020109000000|05|N||
03020109040100|Post-Panamax Containership 17,000+ TEU Fleet Development||03020109040000|06|Y|Y,Q,M|C
03020109050000|Neo-Panamax 12,000-16,999 TEU||03020109000000|05|N||
03020109050100|Containership 12,000+ TEU Fleet Development||03020109050000|06|Y|Y,Q,M|C
03020109050200|Neo-Panamax Containership 12,000-14,999 TEU Fleet Development||03020109050000|06|Y|Y,Q,M|C
03020109050300|Neo-Panamax Containership 12,000-16,999 TEU Fleet Development||03020109050000|06|Y|Y,Q,M|C
03020109060000|Neo-Panamax 8,000-11,999 TEU||03020109000000|05|N||
03020109060100|Neo-Panamax Containership 8,000-11,999 TEU Fleet Development||03020109060000|06|Y|Y,Q,M|C
03020109070000|Intermediate 6,000-7,999 TEU||03020109000000|05|N||
03020109070100|Containership 3-7,999 TEU Fleet Development||03020109070000|06|Y|Y,Q,M|C
03020109070200|Intermediate Containership 6,000-7,999 TEU Fleet Development||03020109070000|06|Y|Y,Q,M|C
03020109080000|Intermediate 3,000-5,999 TEU||03020109000000|05|N||
03020109080100|Containership 3-7,999 TEU Fleet Development||03020109080000|06|Y|Y,Q,M|C
03020109080200|Intermediate Containership 3,000-5,999 TEU Fleet Development||03020109080000|06|Y|Y,Q,M|C
03020109080300|Narrow Beam Containership 3,000+ TEU Fleet Development||03020109080000|06|Y|Y,Q,M|C
03020109090000|Feeder 100-2,999 TEU||03020109000000|05|N||
03020109090100|Feeder Containership 1,000-1,999 TEU Fleet Development||03020109090000|06|Y|Y,Q,M|C
03020109090200|Feeder Containership 100-2,999 TEU Fleet Development||03020109090000|06|Y|Y,Q,M|C
03020109090300|Feeder Containership 100-999 TEU Fleet Development||03020109090000|06|Y|Y,Q,M|C
03020109090400|Feeder Containership 2,000-2,999 TEU Fleet Development||03020109090000|06|Y|Y,Q,M|C
03020110000000|MPP||03020100000000|04|N||
03020110010000|MPP General||03020110000000|05|N||
03020110010100|Total MPP Fleet Development||03020110010000|06|Y|Y,Q,M|C
03020110020000|Handy (MPP) 1,000+ TEU||03020110000000|05|N||
03020110020100|1,000+ TEU MPP Fleet Development||03020110020000|06|Y|Y,Q,M|C
03020110030000|Feedermax (MPP) 750-999 TEU||03020110000000|05|N||
03020110030100|750-999 TEU MPP Fleet Development||03020110030000|06|Y|Y,Q,M|C
03020110040000|Feedermax (MPP) 500-749 TEU||03020110000000|05|N||
03020110040100|500-749 TEU MPP Fleet Development||03020110040000|06|Y|Y,Q,M|C
03020110050000|Feeder (MPP) 350-499 TEU||03020110000000|05|N||
03020110050100|350-499 TEU MPP Fleet Development||03020110050000|06|Y|Y,Q,M|C
03020110060000|Feeder (MPP) 200-349 TEU||03020110000000|05|N||
03020110060100|200-349 TEU MPP Fleet Development||03020110060000|06|Y|Y,Q,M|C
03020110070000|Feeder (MPP) 100-199 TEU||03020110000000|05|N||
03020110070100|<10,000 DWT MPP Fleet Development||03020110070000|06|Y|Y,Q,M|C
03020110070200|100-199 TEU MPP Fleet Development||03020110070000|06|Y|Y,Q,M|C
03020110070300|100-499 TEU MPP Fleet Development||03020110070000|06|Y|Y,Q,M|C
03020110070400|500-999 TEU MPP Fleet Development||03020110070000|06|Y|Y,Q,M|C
03020111000000|General Cargo||03020100000000|04|N||
03020111010000|General Cargo General||03020111000000|05|N||
03020111010100|Total General Cargo Fleet Development||03020111010000|06|Y|Y,Q,M|C
03020111020000|General Cargo 10,000+ DWT||03020111000000|05|N||
03020111020100|10,000-14,999 DWT General Cargo Fleet Development||03020111020000|06|Y|Y,Q,M|C
03020111020200|15,000-19,999 DWT General Cargo Fleet Development||03020111020000|06|Y|Y,Q,M|C
03020111020300|20,000+ DWT General Cargo Fleet Development||03020111020000|06|Y|Y,Q,M|C
03020111030000|General Cargo 5,000-9,999 DWT||03020111000000|05|N||
03020111030100|5,000-7,499 DWT General Cargo Fleet Development||03020111030000|06|Y|Y,Q,M|C
03020111030200|7,500-9,999 DWT General Cargo Fleet Development||03020111030000|06|Y|Y,Q,M|C
03020112000000|Reefer||03020100000000|04|N||
03020112010000|Reefer General||03020112000000|05|N||
03020112010100|Total Reefer Fleet Development||03020112010000|06|Y|Y,Q,M|C
03020112020000|Reefer 550,000+ Cu. Ft.||03020112000000|05|N||
03020112020100|550,000+ Cu. Ft. Reefer Fleet Development||03020112020000|06|Y|Y,Q,M|C
03020112030000|Reefer 450-549,999 Cu. Ft.||03020112000000|05|N||
03020112030100|450-549,999 Cu. Ft. Reefer Fleet Development||03020112030000|06|Y|Y,Q,M|C
03020112040000|Reefer 300-449,999 Cu. Ft.||03020112000000|05|N||
03020112040100|300-449,999 Cu. Ft. Reefer Fleet Development||03020112040000|06|Y|Y,Q,M|C
03020112050000|Reefer 200-299,999 Cu. Ft.||03020112000000|05|N||
03020112050100|200-299,999 Cu. Ft. Reefer Fleet Development||03020112050000|06|Y|Y,Q,M|C
03020112060000|Reefer 100-199,999 Cu. Ft.||03020112000000|05|N||
03020112060100|100-199,999 Cu. Ft. Reefer Fleet Development||03020112060000|06|Y|Y,Q,M|C
03020112070000|Reefer <100,000 Cu. Ft.||03020112000000|05|N||
03020112070100|<100,000 Cu. Ft. Reefer Fleet Development||03020112070000|06|Y|Y,Q,M|C
03020113000000|Ro-Ro||03020100000000|04|N||
03020113010000|Ro-Ro General||03020113000000|05|N||
03020113010100|Total RoRo Fleet Development||03020113010000|06|Y|Y,Q,M|C
03020113020000|Ro-Ro 15,000+ DWT||03020113000000|05|N||
03020113020100|15,000+ DWT RoRo Fleet Development||03020113020000|06|Y|Y,Q,M|C
03020113030000|Ro-Ro 10,000-14,999 DWT||03020113000000|05|N||
03020113030100|10,000-14,999 DWT RoRo Fleet Development||03020113030000|06|Y|Y,Q,M|C
03020113040000|Ro-Ro 7,500-9,999 DWT||03020113000000|05|N||
03020113040100|7,500-9,999 DWT RoRo Fleet Development||03020113040000|06|Y|Y,Q,M|C
03020113050000|Ro-Ro 5,000-7,499 DWT||03020113000000|05|N||
03020113050100|5,000-7,499 DWT RoRo Fleet Development||03020113050000|06|Y|Y,Q,M|C
03020113060000|Ro-Ro 2,000-4,999 DWT||03020113000000|05|N||
03020113060100|2,000-4,999 DWT RoRo Fleet Development||03020113060000|06|Y|Y,Q,M|C
03020113070000|Ro-Ro <2,000 DWT||03020113000000|05|N||
03020113070100|<2,000 DWT RoRo Fleet Development||03020113070000|06|Y|Y,Q,M|C
03020114000000|Ferry||03020100000000|04|N||
03020114010000|Total Ferry Fleet Development||03020114000000|05|Y|Y,Q,M|C
03020115000000|Cruise||03020100000000|04|N||
03020115010000|Cruise <2,000 GT Fleet Development||03020115000000|05|Y|Y,Q,M|C
03020115020000|Cruise <500 Berths Fleet Development||03020115000000|05|Y|Y,Q,M|C
03020115030000|Cruise 1,000 - 1,999 Berths Fleet Development||03020115000000|05|Y|Y,Q,M|C
03020115040000|Cruise 10,000 - 59,999 GT Fleet Development||03020115000000|05|Y|Y,Q,M|C
03020115050000|Cruise 100,000+ GT Fleet Development||03020115000000|05|Y|Y,Q,M|C
03020115060000|Cruise 2,000 - 2,999 Berths Fleet Development||03020115000000|05|Y|Y,Q,M|C
03020115070000|Cruise 2,000 - 9,999 GT Fleet Development||03020115000000|05|Y|Y,Q,M|C
03020115080000|Cruise 3,000+ Berths Fleet Development||03020115000000|05|Y|Y,Q,M|C
03020115090000|Cruise 500 - 999 Berths Fleet Development||03020115000000|05|Y|Y,Q,M|C
03020115100000|Cruise 60,000 - 99,999 GT Fleet Development||03020115000000|05|Y|Y,Q,M|C
03020115110000|Total Cruise Fleet Development||03020115000000|05|Y|Y,Q,M|C
03020116000000|PCC||03020100000000|04|N||
03020116010000|PCC General||03020116000000|05|N||
03020116010100|Total PCC Fleet Development||03020116010000|06|Y|Y,Q,M|C
03020116010200|Total PCC Fleet Growth||03020116010000|06|Y|Y,Q,M|C
03020116020000|PCC 6,000+ Vehicles||03020116000000|05|N||
03020116020100|PCC 6,000+ Vehicles Fleet Development||03020116020000|06|Y|Y,Q,M|C
03020116030000|PCC 4-5,999 Vehicles||03020116000000|05|N||
03020116030100|PCC 4-5,999 Vehicles Fleet Development||03020116030000|06|Y|Y,Q,M|C
03020116040000|PCC 2-3,999 Vehicles||03020116000000|05|N||
03020116040100|PCC 2-3,999 Vehicles Fleet Development||03020116040000|06|Y|Y,Q,M|C
03020116050000|PCC <2,000 Vehicles||03020116000000|05|N||
03020116050100|PCC <2,000 Vehicles Fleet Development||03020116050000|06|Y|Y,Q,M|C
03020117000000|Offshore||03020100000000|04|N||
03020117010000|Offshore General||03020117000000|05|N||
03020117010100|Anchor Handling Tug/Supply Fleet Development||03020117010000|06|Y|Y,Q,M|C
03020117010200|Crew/Workboat Fleet Development||03020117010000|06|Y|Y,Q,M|C
03020117010300|Offshore Fleet Development||03020117010000|06|Y|Y,Q,M|C
03020117010400|Other Offshore Types (Inc. Crew/WB) Fleet Development||03020117010000|06|Y|Y,Q,M|C
03020117010500|Other Offshore Types Fleet Development||03020117010000|06|Y|Y,Q,M|C
03020117010600|PSV/Supply Fleet Development||03020117010000|06|Y|Y,Q,M|C
03020117010700|Total Offshore Fleet Development||03020117010000|06|Y|Y,Q,M|C
03020117020000|AHT(S)||03020117000000|05|N||
03020117020100|AHT/S <2,500 GT Fleet Development||03020117020000|06|Y|Y,Q,M|C
03020117020200|AHT/S 2,500+ GTFleet Development||03020117020000|06|Y|Y,Q,M|C
03020117030000|PSV/Supply||03020117000000|05|N||
03020117030100|PSV <2,500 GT Fleet Development||03020117030000|06|Y|Y,Q,M|C
03020117030200|PSV 2,500+ GT Fleet Development||03020117030000|06|Y|Y,Q,M|C
03030000000000|Orderbook||03000000000000|02|N||
03030100000000|Orderbook By Ship Type||03030000000000|03|N||
03030101000000|All Vessels||03030100000000|04|N||
03030101010000|World Orderbook||03030101000000|05|Y|Y,Q,M|C
03030101020000|World Orderbook % Fleet||03030101000000|05|Y|Y,Q,M|C
03030102000000|Oil Tankers||03030100000000|04|N||
03030102010000|Tanker General||03030102000000|05|N||
03030102010100|Tankers 10k + DWT Orderbook||03030102010000|06|Y|Y,Q,M|C
03030102010200|Total Tanker Orderbook % Fleet||03030102010000|06|Y|Y,Q,M|C
03030102020000|Product Tankers||03030102000000|05|N||
03030102020100|Aframax Product Tankers Orderbook||03030102020000|06|Y|Y,Q,M|C
03030102020200|MR Products Tanker 40,000-54,999 dwt Orderbook||03030102020000|06|Y|Y,Q,M|C
03030102020300|Panamax Product Tankers Orderbook||03030102020000|06|Y|Y,Q,M|C
03030102020400|Product Tanker 10K+ Orderbook % Fleet||03030102020000|06|Y|Y,Q,M|C
03030102020500|Product Tankers (10,000 + dwt tonnes) Orderbook||03030102020000|06|Y|Y,Q,M|C
03030102020600|Product Tankers (10-54,999 dwt tonnes) Orderbook||03030102020000|06|Y|Y,Q,M|C
03030102030000|ULCC/VLCC||03030102000000|05|N||
03030102030100|UL/VLCC Orderbook||03030102030000|06|Y|Y,Q,M|C
03030102030200|VLCC Orderbook % Fleet||03030102030000|06|Y|Y,Q,M|C
03030102040000|Suezmax Tanker||03030102000000|05|N||
03030102040100|Suezmax Crude Tankers (120-199,999 dwt tonnes) Orderbook||03030102040000|06|Y|Y,Q,M|C
03030102040200|Suezmax Orderbook||03030102040000|06|Y|Y,Q,M|C
03030102040300|Suezmax Orderbook % Fleet||03030102040000|06|Y|Y,Q,M|C
03030102050000|Aframax Tanker||03030102000000|05|N||
03030102050100|Aframax Crude Tankers (85-124,999 dwt tonnes) Orderbook||03030102050000|06|Y|Y,Q,M|C
03030102050200|Aframax Tanker Orderbook||03030102050000|06|Y|Y,Q,M|C
03030102050300|Crude Aframax Orderbook % Fleet||03030102050000|06|Y|Y,Q,M|C
03030102060000|Panamax Tanker||03030102000000|05|N||
03030102060100|Panamax Crude Tankers (55-84,999 dwt tonnes) Orderbook||03030102060000|06|Y|Y,Q,M|C
03030102060200|Panamax Tanker Orderbook||03030102060000|06|Y|Y,Q,M|C
03030102070000|Handysize Tanker||03030102000000|05|N||
03030102070100|Handysize Tanker Orderbook||03030102070000|06|Y|Y,Q,M|C
03030102080000|Small Tankers||03030102000000|05|N||
03030102080100|Small Tankers Orderbook||03030102080000|06|Y|Y,Q,M|C
03030102080200|Tankers <10K Orderbook||03030102080000|06|Y|Y,Q,M|C
03030102090000|Crude Tanker Orderbook % Fleet||03030102000000|05|Y|Y,Q,M|C
03030102100000|Crude Tankers (55,000 + dwt tonnes) Orderbook||03030102000000|05|Y|Y,Q,M|C
03030103000000|Chemical Tankers||03030100000000|04|N||
03030103010000|Chemical Tankers (10-60,000 dwt tonnes) Orderbook||03030103000000|05|Y|Y,Q,M|C
03030104000000|Combined Carriers||03030100000000|04|N||
03030104010000|Combined Carriers Orderbook||03030104000000|05|Y|Y,Q,M|C
03030105000000|Bulkers||03030100000000|04|N||
03030105010000|Bulkers General||03030105000000|05|N||
03030105010100|Bulkcarrier Orderbook||03030105010000|06|Y|Y,Q,M|C
03030105010200|Bulkcarrier Orderbook % Fleet||03030105010000|06|Y|Y,Q,M|C
03030105020000|Capesize Bulker||03030105000000|05|N||
03030105020100|Capesize Bulker Orderbook||03030105020000|06|Y|Y,Q,M|C
03030105020200|Capesize Orderbook % Fleet||03030105020000|06|Y|Y,Q,M|C
03030105030000|Panamax Bulker||03030105000000|05|N||
03030105030100|Panamax Bulker Orderbook||03030105030000|06|Y|Y,Q,M|C
03030105030200|Panamax Orderbook % Fleet||03030105030000|06|Y|Y,Q,M|C
03030105040000|Handymax Bulker||03030105000000|05|N||
03030105040100|Handymax Bulker Orderbook||03030105040000|06|Y|Y,Q,M|C
03030105040200|Handymax Orderbook % Fleet||03030105040000|06|Y|Y,Q,M|C
03030105050000|Handysize Bulker||03030105000000|05|N||
03030105050100|Handysize Bulker Orderbook||03030105050000|06|Y|Y,Q,M|C
03030105050200|Handysize Orderbook % Fleet||03030105050000|06|Y|Y,Q,M|C
03030106000000|LNG||03030100000000|04|N||
03030106010000|LNG General||03030106000000|05|N||
03030106010100|LNG Orderbook||03030106010000|06|Y|Y,Q,M|C
03030106010200|LNG Orderbook % Fleet||03030106010000|06|Y|Y,Q,M|C
03030106020000|LNG 40K+ Cu. M.||03030106000000|05|N||
03030106020100|LNG 100-140K Cu. M. Orderbook||03030106020000|06|Y|Y,Q,M|C
03030106020200|LNG 140K + Cu. M. Orderbook||03030106020000|06|Y|Y,Q,M|C
03030106020300|LNG 40-60K Cu. M. Orderbook||03030106020000|06|Y|Y,Q,M|C
03030106020400|LNG 60-100K Cu. M. Orderbook||03030106020000|06|Y|Y,Q,M|C
03030106030000|LNG <40K Cu. M.||03030106000000|05|N||
03030106030100|LNG <40K Cu. M. Orderbook||03030106030000|06|Y|Y,Q,M|C
03030106040000|FSRU||03030106000000|05|N||
03030106040100|FSRU Orderbook||03030106040000|06|Y|Y,Q,M|C
03030107000000|LPG||03030100000000|04|N||
03030107010000|LPG General||03030107000000|05|N||
03030107010100|LPG Orderbook||03030107010000|06|Y|Y,Q,M|C
03030107010200|LPG Orderbook % Fleet||03030107010000|06|Y|Y,Q,M|C
03030107020000|LPG 65K+ Cu. M.||03030107000000|05|N||
03030107020100|LPG 65K + Cu. M. Orderbook||03030107020000|06|Y|Y,Q,M|C
03030107030000|LPG 45K-65K Cu. M.||03030107000000|05|N||
03030107030100|LPG 45-65K Cu. M. Orderbook||03030107030000|06|Y|Y,Q,M|C
03030107040000|LPG 20K-45K Cu. M.||03030107000000|05|N||
03030107040100|LPG 20-45K Cu. M. Orderbook||03030107040000|06|Y|Y,Q,M|C
03030107050000|LPG 5K-20K Cu. M.||03030107000000|05|N||
03030107050100|LPG 5-20K + Cu. M. Orderbook||03030107050000|06|Y|Y,Q,M|C
03030107060000|LPG <5K Cu. M.||03030107000000|05|N||
03030107060100|LPG <5K + Cu. M. Orderbook||03030107060000|06|Y|Y,Q,M|C
03030108000000|Containerships||03030100000000|04|N||
03030108010000|Containerships General||03030108000000|05|N||
03030108010100|Containership (3,000-7,999 TEU) Orderbook||03030108010000|06|Y|Y,Q,M|C
03030108010200|Containership (8,000 + TEU) Orderbook||03030108010000|06|Y|Y,Q,M|C
03030108010300|Containership <3,000 TEU Orderbook % Fleet||03030108010000|06|Y|Y,Q,M|C
03030108010400|Containership 3-7,999 TEU Orderbook % Fleet||03030108010000|06|Y|Y,Q,M|C
03030108010500|Containership 8,000+ TEU Orderbook % Fleet||03030108010000|06|Y|Y,Q,M|C
03030108010600|Containership Orderbook||03030108010000|06|Y|Y,Q,M|C
03030108010700|Containership Orderbook % Fleet||03030108010000|06|Y|Y,Q,M|C
03030108020000|Post-Panamax 17,000+ TEU||03030108000000|05|N||
03030108020100|Post-Panamax Containership 15,000+ TEU Orderbook||03030108020000|06|Y|Y,Q,M|C
03030108020200|Post-Panamax Containership 17,000+ TEU Orderbook||03030108020000|06|Y|Y,Q,M|C
03030108030000|Neo-Panamax 12,000-16,999 TEU||03030108000000|05|N||
03030108030100|Containership 12,000+ TEU Orderbook||03030108030000|06|Y|Y,Q,M|C
03030108030200|Neo-Panamax Containership 12,000-14,999 TEU Orderbook||03030108030000|06|Y|Y,Q,M|C
03030108030300|Neo-Panamax Containership 12,000-16,999 TEU Orderbook||03030108030000|06|Y|Y,Q,M|C
03030108040000|Neo-Panamax 8,000-11,999 TEU||03030108000000|05|N||
03030108040100|Neo-Panamax Containership 8,000-11,999 TEU Orderbook||03030108040000|06|Y|Y,Q,M|C
03030108050000|Intermediate 6,000-7,999 TEU||03030108000000|05|N||
03030108050100|Intermediate Containership 6,000-7,999 TEU Orderbook||03030108050000|06|Y|Y,Q,M|C
03030108060000|Intermediate 3,000-5,999 TEU||03030108000000|05|N||
03030108060100|Intermediate Containership 3,000-5,999 TEU Orderbook||03030108060000|06|Y|Y,Q,M|C
03030108060200|Narrow Beam Containership 3,000+ TEU Orderbook||03030108060000|06|Y|Y,Q,M|C
03030108070000|Feeder 100-2,999 TEU||03030108000000|05|N||
03030108070100|Feeder Containership 1,000-1,999 TEU Orderbook||03030108070000|06|Y|Y,Q,M|C
03030108070200|Feeder Containership 100-2,999 TEU Orderbook||03030108070000|06|Y|Y,Q,M|C
03030108070300|Feeder Containership 100-999 TEU Orderbook||03030108070000|06|Y|Y,Q,M|C
03030108070400|Feeder Containership 2,000-2,999 TEU Orderbook||03030108070000|06|Y|Y,Q,M|C
03030109000000|MPP||03030100000000|04|N||
03030109010000|MPP General||03030109000000|05|N||
03030109010100|MPP Orderbook||03030109010000|06|Y|Y,Q,M|C
03030109020000|Handy (MPP) 1,000+ TEU||03030109000000|05|N||
03030109020100|MPP 1,000-1,999 TEU Orderbook||03030109020000|06|Y|Y,Q,M|C
03030109030000|Feedermax (MPP) 750-999 TEU||03030109000000|05|N||
03030109030100|MPP 750-999 TEU Orderbook||03030109030000|06|Y|Y,Q,M|C
03030109040000|Feedermax (MPP) 500-749 TEU||03030109000000|05|N||
03030109040100|MPP 500-749 TEU Orderbook||03030109040000|06|Y|Y,Q,M|C
03030109050000|Feeder (MPP) 350-499 TEU||03030109000000|05|N||
03030109050100|MPP 350-499 TEU Orderbook||03030109050000|06|Y|Y,Q,M|C
03030109060000|Feeder (MPP) 200-349 TEU||03030109000000|05|N||
03030109060100|MPP 200-349 TEU Orderbook||03030109060000|06|Y|Y,Q,M|C
03030109070000|Feeder (MPP) 100-199 TEU||03030109000000|05|N||
03030109070100|MPP 100-199 TEU Orderbook||03030109070000|06|Y|Y,Q,M|C
03030110000000|General Cargo||03030100000000|04|N||
03030110010000|General Cargo General||03030110000000|05|N||
03030110010100|General Cargo Orderbook||03030110010000|06|Y|Y,Q,M|C
03030110020000|General Cargo 10,000+ DWT||03030110000000|05|N||
03030110020100|10,000-14,999 DWT General Cargo Orderbook||03030110020000|06|Y|Y,Q,M|C
03030110020200|15,000-19,999 DWT General Cargo Dwt. Orderbook||03030110020000|06|Y|Y,Q,M|C
03030110020300|20,000+ DWT General Cargo Orderbook||03030110020000|06|Y|Y,Q,M|C
03030110030000|General Cargo 5,000-9,999 DWT||03030110000000|05|N||
03030110030100|7,500-9,999 DWT General Cargo Orderbook||03030110030000|06|Y|Y,Q,M|C
03030110030200|5,000-7,500 DWT General Cargo Orderbook||03030110030000|06|Y|Y,Q,M|C
03030111000000|Reefer||03030100000000|04|N||
03030111010000|Reefer General||03030111000000|05|N||
03030111010100|Reefer Orderbook||03030111010000|06|Y|Y,Q,M|C
03030111020000|Reefer 550,000+ Cu. Ft.||03030111000000|05|N||
03030111020100|Reefers 550,000 & Above Cu. Ft. Orderbook||03030111020000|06|Y|Y,Q,M|C
03030111030000|Reefer 450-549,999 Cu. Ft.||03030111000000|05|N||
03030111030100|Reefers 450-549,999 Cu. Ft. Orderbook||03030111030000|06|Y|Y,Q,M|C
03030111040000|Reefer 300-449,999 Cu. Ft.||03030111000000|05|N||
03030111040100|Reefers 300-449,999 Cu. Ft. Orderbook||03030111040000|06|Y|Y,Q,M|C
03030111050000|Reefer 200-299,999 Cu. Ft.||03030111000000|05|N||
03030111050100|Reefers 200-299,999 Cu. Ft. Orderbook||03030111050000|06|Y|Y,Q,M|C
03030111060000|Reefer 100-199,999 Cu. Ft.||03030111000000|05|N||
03030111060100|Reefers 100-199,999 Cu. Ft. Orderbook||03030111060000|06|Y|Y,Q,M|C
03030111070000|Reefer <100,000 Cu. Ft.||03030111000000|05|N||
03030111070100|Reefers Less Than 100,000 Cu. Ft. Orderbook||03030111070000|06|Y|Y,Q,M|C
03030112000000|Ro-Ro||03030100000000|04|N||
03030112010000|Ro-Ro General||03030112000000|05|N||
03030112010100|RoRo Orderbook||03030112010000|06|Y|Y,Q,M|C
03030112020000|Ro-Ro 15,000+ DWT||03030112000000|05|N||
03030112020100|Ro-Ro (15,000 & Above dwt) Orderbook||03030112020000|06|Y|Y,Q,M|C
03030112030000|Ro-Ro 10,000-14,999 DWT||03030112000000|05|N||
03030112030100|Ro-Ro (10,000-14,999 dwt) Orderbook||03030112030000|06|Y|Y,Q,M|C
03030112040000|Ro-Ro 7,500-9,999 DWT||03030112000000|05|N||
03030112040100|Ro-Ro (7,500-9,999 dwt) Orderbook||03030112040000|06|Y|Y,Q,M|C
03030112050000|Ro-Ro 5,000-7,499 DWT||03030112000000|05|N||
03030112050100|Ro-Ro (5,000-7,499 dwt) Orderbook||03030112050000|06|Y|Y,Q,M|C
03030112060000|Ro-Ro 2,000-4,999 DWT||03030112000000|05|N||
03030112060100|Ro-Ro (2,000-4,999 dwt) Orderbook||03030112060000|06|Y|Y,Q,M|C
03030112070000|Ro-Ro <2,000 DWT||03030112000000|05|N||
03030112070100|Ro-Ro (Less Than 2,000 dwt) Orderbook||03030112070000|06|Y|Y,Q,M|C
