CATEGORY_CD|CATEGORY_NM|API_PATH|PARENT_CD|DEPTH_LEVEL|LAST_DEPTH_YN|COLLECTION_CYCLE|COLLECTION_TYPE
10000000000000|인베스팅닷컴(INVESTING)||00000000000000|01|N||
10010000000000|Baltic Dry Index Historical Data||10000000000000|02|N||
10010100000000|Price||10010000000000|03|Y|M,W,D|C
10010200000000|Open||10010000000000|03|Y|M,W,D|C
10010300000000|High||10010000000000|03|Y|M,W,D|C
10010400000000|Low||10010000000000|03|Y|M,W,D|C
10010500000000|Vol.||10010000000000|03|Y|M,W,D|C
10010600000000|Change %||10010000000000|03|Y|M,W,D|C
